speaker_id,name,role,gender,party,faction,terms,utterance_count,word,tfidf,count,rank
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,震盪,0.052536,12,1
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,在職,0.042831,56,2
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,渡船,0.041238,19,3
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,弗化,0.041054,14,4
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,貸し金,0.04097,10,5
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,会期,0.040216,161,6
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,擬木,0.039556,6,7
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,標記,0.039315,12,8
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,会名,0.038995,23,9
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,洗口,0.038767,15,10
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,下記,0.038658,198,11
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,原案,0.038607,449,12
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,交歓,0.038318,9,13
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,橋脚,0.038202,8,14
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,次長,0.03819,63,15
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,本案,0.038127,411,16
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,ｍｒ,0.037976,0,17
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,荷捌き,0.037909,36,18
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,懲罰,0.037709,67,19
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,陳情,0.037457,832,20
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,虫歯,0.036997,20,21
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,少数,0.036873,81,22
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,散会,0.036452,53,23
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,ｃｈ,0.036381,0,24
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,陸自,0.036366,28,25
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,球根,0.035989,6,26
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,弾薬,0.035981,67,27
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,両名,0.035884,19,28
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,一身,0.035414,25,29
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,諸般,0.035371,82,30
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,不時,0.035306,7,31
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,瓶類,0.035306,7,32
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,麻疹,0.035306,7,33
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,鉱山,0.035146,31,34
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,着席,0.035013,21,35
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,祝辞,0.03497,14,36
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,疾風,0.034741,8,37
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,投票,0.034386,117,38
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,学期,0.03435,56,39
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,陳述,0.034257,13,40
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,断水,0.034034,36,41
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,件名,0.033816,8,42
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,空軍,0.033816,8,43
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,解剖,0.033811,4,44
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,預かり金,0.033811,4,45
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,表決,0.033685,43,46
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,狩り,0.033599,121,47
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,揮発,0.033488,12,48
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,ｕｎｅｓｃｏ,0.033488,0,49
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,外傷,0.033458,6,50
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,改悪,0.033458,6,51
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,休園,0.033349,22,52
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,市町村議,0.033164,15,53
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,署名,0.032884,96,54
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,付託,0.0328,227,55
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,定足,0.032657,18,56
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,出漁,0.032652,11,57
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,再議,0.03262,15,58
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,古馬,0.032612,39,59
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,同定,0.032422,6,60
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,畜養,0.032422,6,61
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,補導,0.032422,6,62
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,付議,0.032281,46,63
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,申し合わせ,0.03224,24,64
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,漁師,0.032134,45,65
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,先手,0.032133,4,66
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,議了,0.032133,4,67
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,船員,0.031985,9,68
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,退席,0.031795,50,69
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,新法,0.031736,10,70
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,海原,0.031637,3,71
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,夜勤,0.031542,7,72
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,常食,0.031495,6,73
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,正副,0.031476,8,74
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,独居,0.031476,8,75
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,議題,0.031413,173,76
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,文案,0.031335,9,77
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,国保,0.031222,89,78
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,文教,0.031221,158,79
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,常任,0.031097,23,80
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,宛て先,0.030982,36,81
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,軽度,0.030912,11,82
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,分校,0.030862,13,83
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,金利,0.030862,13,84
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,傍聴,0.030805,21,85
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,退場,0.030799,7,86
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,一派,0.030762,4,87
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,仲買,0.030762,4,88
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,車載,0.030762,4,89
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,擁護,0.030668,38,90
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,百合,0.030657,12,91
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,付け根,0.030579,10,92
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,橋詰め,0.030567,25,93
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,居宅,0.030422,18,94
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,挙行,0.030305,5,95
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,魚価,0.030305,5,96
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,議席,0.030271,24,97
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,公社,0.030186,39,98
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,燃油,0.03018,8,99
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,鰹漁,0.03018,8,100
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,転校,0.030148,9,101
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,例月,0.030111,7,102
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,適任,0.030046,20,103
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,字句,0.029975,17,104
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,漁協,0.029914,61,105
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,時数,0.029892,6,106
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,中高,0.029802,15,107
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,後手,0.029802,15,108
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,農漁業,0.029754,88,109
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,予後,0.029735,3,110
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,即位,0.029735,3,111
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,橋桁,0.029735,3,112
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,省略,0.029722,51,113
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,難病,0.029612,28,114
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,塗布,0.029603,4,115
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,計器,0.029603,4,116
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,後期,0.029546,120,117
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,静粛,0.029471,7,118
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,定率,0.029253,12,119
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,父子,0.029253,12,120
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,款項,0.029248,14,121
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,辞職,0.029227,37,122
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,殺人,0.029187,6,123
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,点呼,0.029187,6,124
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,休会,0.029037,8,125
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,解雇,0.02896,11,126
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,一任,0.028872,7,127
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,ｃｉｑ,0.028845,0,128
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,海兵,0.028823,12,129
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,石油,0.028823,12,130
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,無形,0.028733,16,131
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,編入,0.028691,34,132
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,売り場,0.028655,5,133
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,実在,0.028655,5,134
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,霊園,0.028655,5,135
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,出納,0.028613,15,136
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,ａｅｄ,0.028613,0,137
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,強豪,0.028599,4,138
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,従量,0.028599,4,139
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,文学,0.028599,4,140
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,書中,0.028599,4,141
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,風疹,0.028599,4,142
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,鉄砲,0.02859,10,143
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,陳謝,0.02859,10,144
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,苛め,0.028578,19,145
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,水面,0.028571,29,146
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,冬季,0.028535,6,147
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,斜面,0.028535,6,148
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,派生,0.028535,6,149
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,傾斜,0.028517,25,150
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,特認,0.028513,8,151
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,製氷,0.028262,46,152
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,実線,0.028259,3,153
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,退園,0.028259,3,154
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,孔雀,0.028258,13,155
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,乗り,0.028238,19,156
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,漁獲,0.028148,10,157
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,上下水,0.02809,59,158
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,学力,0.028075,78,159
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,本文,0.027954,23,160
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,売り渡し,0.027939,5,161
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,甲子,0.027877,13,162
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,公設,0.027867,43,163
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,別紙,0.027865,45,164
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,後ろ前,0.027778,7,165
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,重油,0.027778,7,166
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,顛末,0.027716,14,167
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,有毒,0.027713,4,168
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,逆進,0.027713,4,169
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,補佐,0.027687,63,170
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,地所,0.027623,12,171
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,上記,0.0276,25,172
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,残存,0.0276,25,173
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,郊外,0.027584,19,174
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,番号,0.027559,119,175
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,互選,0.027541,8,176
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,米軍,0.027497,53,177
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,幸い,0.027468,46,178
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,即時,0.027442,17,179
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,損傷,0.027442,17,180
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,発議,0.027364,14,181
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,本管,0.027361,6,182
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,正誤,0.027361,6,183
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,難民,0.027361,6,184
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,疾病,0.027339,21,185
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,国語,0.027315,10,186
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,民泊,0.027313,20,187
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,配属,0.027276,7,188
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,浮き,0.027251,12,189
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,出し,0.02723,27,190
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,削除,0.027179,28,191
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,区画,0.027134,99,192
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,山羊,0.027055,23,193
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,破線,0.027054,3,194
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,衰弱,0.027054,3,195
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,転職,0.027054,3,196
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,渡し,0.027035,51,197
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,健診,0.026987,31,198
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,薬局,0.026921,4,199
佐久本洋介,佐久本 洋介,議長,男,無所属,-,"1,2,3,4",2441,農山漁村,0.026838,9,200
上地昭人,上地昭人,事務局長,,,,,390,開学,0.088712,14,1
上地昭人,上地昭人,事務局長,,,,,390,持ち帰り,0.084954,12,2
上地昭人,上地昭人,事務局長,,,,,390,学部,0.083336,10,3
上地昭人,上地昭人,事務局長,,,,,390,諸般,0.080843,160,4
上地昭人,上地昭人,事務局長,,,,,390,正誤,0.080627,21,5
上地昭人,上地昭人,事務局長,,,,,390,ｇａ,0.07397,0,6
上地昭人,上地昭人,事務局長,,,,,390,ｇｉ,0.07397,0,7
上地昭人,上地昭人,事務局長,,,,,390,鍼灸,0.073174,4,8
上地昭人,上地昭人,事務局長,,,,,390,検温,0.071814,7,9
上地昭人,上地昭人,事務局長,,,,,390,不時,0.068057,6,10
上地昭人,上地昭人,事務局長,,,,,390,回線,0.066552,27,11
上地昭人,上地昭人,事務局長,,,,,390,例月,0.066473,9,12
上地昭人,上地昭人,事務局長,,,,,390,換気,0.066351,15,13
上地昭人,上地昭人,事務局長,,,,,390,付議,0.064745,43,14
上地昭人,上地昭人,事務局長,,,,,390,脱会,0.064554,10,15
上地昭人,上地昭人,事務局長,,,,,390,会期,0.06307,40,16
上地昭人,上地昭人,事務局長,,,,,390,両名,0.062877,11,17
上地昭人,上地昭人,事務局長,,,,,390,登校,0.062216,56,18
上地昭人,上地昭人,事務局長,,,,,390,清風,0.061642,5,19
上地昭人,上地昭人,事務局長,,,,,390,校務,0.061113,10,20
上地昭人,上地昭人,事務局長,,,,,390,時数,0.060801,6,21
上地昭人,上地昭人,事務局長,,,,,390,均し,0.060483,3,22
上地昭人,上地昭人,事務局長,,,,,390,同日,0.060234,28,23
上地昭人,上地昭人,事務局長,,,,,390,張り芝,0.060215,4,24
上地昭人,上地昭人,事務局長,,,,,390,土工,0.05988,5,25
上地昭人,上地昭人,事務局長,,,,,390,閉校,0.05898,15,26
上地昭人,上地昭人,事務局長,,,,,390,常任,0.058629,17,27
上地昭人,上地昭人,事務局長,,,,,390,学級,0.058044,46,28
上地昭人,上地昭人,事務局長,,,,,390,心会,0.057481,3,29
上地昭人,上地昭人,事務局長,,,,,390,欠食,0.057481,3,30
上地昭人,上地昭人,事務局長,,,,,390,私用,0.057481,3,31
上地昭人,上地昭人,事務局長,,,,,390,配信,0.057478,13,32
上地昭人,上地昭人,事務局長,,,,,390,校内,0.056763,19,33
上地昭人,上地昭人,事務局長,,,,,390,欠員,0.056715,15,34
上地昭人,上地昭人,事務局長,,,,,390,ｉｃｔ,0.056232,0,35
上地昭人,上地昭人,事務局長,,,,,390,ｌａｎ,0.056021,0,36
上地昭人,上地昭人,事務局長,,,,,390,陽性,0.055954,13,37
上地昭人,上地昭人,事務局長,,,,,390,入会,0.055654,6,38
上地昭人,上地昭人,事務局長,,,,,390,学長,0.055492,5,39
上地昭人,上地昭人,事務局長,,,,,390,変形,0.055482,7,40
上地昭人,上地昭人,事務局長,,,,,390,療法,0.055482,7,41
上地昭人,上地昭人,事務局長,,,,,390,ｐｃｒ,0.055467,0,42
上地昭人,上地昭人,事務局長,,,,,390,授業,0.055291,100,43
上地昭人,上地昭人,事務局長,,,,,390,複写,0.055029,3,44
上地昭人,上地昭人,事務局長,,,,,390,陳述,0.054569,6,45
上地昭人,上地昭人,事務局長,,,,,390,会派,0.054568,36,46
上地昭人,上地昭人,事務局長,,,,,390,端末,0.053821,21,47
上地昭人,上地昭人,事務局長,,,,,390,省略,0.053535,29,48
上地昭人,上地昭人,事務局長,,,,,390,搬出,0.053362,15,49
上地昭人,上地昭人,事務局長,,,,,390,告示,0.053346,44,50
上地昭人,上地昭人,事務局長,,,,,390,申し合わせ,0.053332,11,51
上地昭人,上地昭人,事務局長,,,,,390,休業,0.053292,57,52
上地昭人,上地昭人,事務局長,,,,,390,ｗｉｆｉ,0.052579,0,53
上地昭人,上地昭人,事務局長,,,,,390,議席,0.052538,13,54
上地昭人,上地昭人,事務局長,,,,,390,北門,0.051971,4,55
上地昭人,上地昭人,事務局長,,,,,390,全寮,0.051919,2,56
上地昭人,上地昭人,事務局長,,,,,390,利き,0.051919,2,57
上地昭人,上地昭人,事務局長,,,,,390,整復,0.051919,2,58
上地昭人,上地昭人,事務局長,,,,,390,校訓,0.051919,2,59
上地昭人,上地昭人,事務局長,,,,,390,要録,0.051919,2,60
上地昭人,上地昭人,事務局長,,,,,390,陳情,0.051912,71,61
上地昭人,上地昭人,事務局長,,,,,390,付託,0.051807,54,62
上地昭人,上地昭人,事務局長,,,,,390,操作,0.051763,14,63
上地昭人,上地昭人,事務局長,,,,,390,辞任,0.051518,20,64
上地昭人,上地昭人,事務局長,,,,,390,教職員,0.051478,46,65
上地昭人,上地昭人,事務局長,,,,,390,苛め,0.051358,12,66
上地昭人,上地昭人,事務局長,,,,,390,課程,0.051358,12,67
上地昭人,上地昭人,事務局長,,,,,390,精選,0.051159,3,68
上地昭人,上地昭人,事務局長,,,,,390,雨漏れ,0.051005,5,69
上地昭人,上地昭人,事務局長,,,,,390,仕上げ,0.050788,6,70
上地昭人,上地昭人,事務局長,,,,,390,抗原,0.050788,6,71
上地昭人,上地昭人,事務局長,,,,,390,校歌,0.050788,6,72
上地昭人,上地昭人,事務局長,,,,,390,学び,0.050694,26,73
上地昭人,上地昭人,事務局長,,,,,390,廃校,0.050533,29,74
上地昭人,上地昭人,事務局長,,,,,390,出納,0.050183,9,75
上地昭人,上地昭人,事務局長,,,,,390,辞職,0.05016,18,76
上地昭人,上地昭人,事務局長,,,,,390,症状,0.050034,14,77
上地昭人,上地昭人,事務局長,,,,,390,義捐,0.049613,4,78
上地昭人,上地昭人,事務局長,,,,,390,体罰,0.049575,3,79
上地昭人,上地昭人,事務局長,,,,,390,通級,0.049575,3,80
上地昭人,上地昭人,事務局長,,,,,390,休職,0.049532,9,81
上地昭人,上地昭人,事務局長,,,,,390,教科,0.049423,17,82
上地昭人,上地昭人,事務局長,,,,,390,文部,0.049145,29,83
上地昭人,上地昭人,事務局長,,,,,390,遠隔,0.049005,12,84
上地昭人,上地昭人,事務局長,,,,,390,勇士,0.048901,9,85
上地昭人,上地昭人,事務局長,,,,,390,出庫,0.048797,2,86
上地昭人,上地昭人,事務局長,,,,,390,志望,0.048797,2,87
上地昭人,上地昭人,事務局長,,,,,390,本拠,0.048797,2,88
上地昭人,上地昭人,事務局長,,,,,390,着信,0.048797,2,89
上地昭人,上地昭人,事務局長,,,,,390,進取,0.048797,2,90
上地昭人,上地昭人,事務局長,,,,,390,司書,0.048558,4,91
上地昭人,上地昭人,事務局長,,,,,390,張り替え,0.048558,4,92
上地昭人,上地昭人,事務局長,,,,,390,学年,0.04836,26,93
上地昭人,上地昭人,事務局長,,,,,390,城中,0.048334,8,94
